PM10_GRIMM,PM25_GRIMM,PM1_GRIMM,PM10_OPC_N2_1,PM25_OPC_N2_1,PM1_OPC_N2_1,PM10_OPC_N2_2,PM25_OPC_N2_2,PM1_OPC_N2_2,PM25_NOVA,PM10_NOVA,PM25_EVM7,Temperature_dht11_1,RH_dht11_1,Temperature_dht11_2,RH_dht11_2,Temperature_kestrel,RH_kestrel,Wind_Speed_KESTREL
871.61,772.41,607.16,532.62,516.58,395.63,480.08,454.11,343.79,NA,NA,NA,34,66.35,34.35,58,34.1,57.85,0
880.06,779.13,607.96,506.92,484.66,372.74,466.01,442.1,335.06,NA,NA,NA,33.89,66.53,34.39,58.28,34.1,57.58,0
860.17,767.39,596.43,512.12,493.37,378.44,472.74,445.79,336.94,NA,NA,NA,33.88,66.18,34.33,58,34.1,57.55,0
936.6,839.69,651.88,501.9,477.37,366.23,477.86,454.04,341.61,NA,NA,NA,33.94,66,34.25,58,34.1,57.48,0
950.19,852.09,657.8,538.89,518.5,393.61,504.45,475.42,355.38,NA,NA,NA,33.78,66.33,34.18,58,34.1,57.56,0
973.39,885.39,683.12,533.65,516.8,392.44,498.63,472.49,353.33,NA,NA,NA,33.71,66.12,34.19,58.19,34.07,57.38,0
955.32,861.44,663.63,540.1,522.65,395.26,524.01,496.45,369.09,NA,NA,NA,33.59,66.59,34.24,57.71,34.1,57.25,0
943.86,855.94,656.11,524.61,505.96,383.77,502.43,479.32,358.05,NA,NA,NA,33.69,66.19,34.11,57.84,34.03,57.18,0
981.24,893.7,686.19,537.92,516.98,391.09,520.22,495.13,368.14,NA,NA,NA,33.31,65.81,34.2,57.4,34,56.92,0
1040.56,950.89,731.27,539.23,517.69,391.89,523.41,493.76,366.54,NA,NA,NA,33.68,65.42,34.33,57.39,34,57.03,0
998.09,913.22,701.36,542.67,526.48,396.76,566.52,542.52,397.99,NA,NA,NA,33.5,65.56,34,58,34,57.36,0
1041.8,957.3,739.04,564.5,545.31,409.67,531.61,505.37,374.17,NA,NA,NA,33.44,65.44,34.22,57.28,34,56.92,0
1000.02,904.34,690.84,587.62,569.84,426.49,546.21,521.51,385.04,NA,NA,NA,33.44,65,34.18,57,34,57.03,0
1067.05,992.48,762.41,562.23,541.59,407.44,533.64,505.97,375.17,NA,NA,NA,33.28,64.5,34.22,56.89,34,56.25,0
1132.19,1046.74,804.2,607.66,589.57,438.76,564.76,543.76,399.01,NA,NA,NA,33.11,64.78,34.16,57,34,56.34,0
1090.24,970.68,739.31,622.13,605.92,449.51,578.54,552.7,404.92,NA,NA,NA,33.06,65.11,34.06,57,34,56.44,0
1189.52,993.86,748.1,629.14,595.14,439.87,565.15,530.94,390,NA,NA,NA,33.06,64,34,57,33.95,56.43,0
1345.8,1023.84,766.11,656.93,602.34,440.8,596.52,541.7,393.52,NA,NA,NA,33.06,63.5,34.22,56.11,34,56.01,0
1382.87,1050.94,789,691.2,607.78,444.56,640.88,549.25,396.71,NA,NA,NA,33,62.47,34.07,55,34,54.82,0
1883.11,1047.74,753.12,691.92,615.97,448.76,631.85,546.63,395.46,NA,NA,NA,33,62.47,34,54.94,34,54.41,0
2147.83,1002.33,716.69,721.04,606.79,439.02,940.42,550.18,384.42,NA,NA,NA,33,63.82,34,55.06,34,54.04,0
2615.2,1026.95,705.96,680.81,586.71,427.34,962.96,531.29,368.21,NA,NA,NA,33,63.11,34,54.11,34,53.46,0
2445.74,1020.78,697.69,891.9,598.26,418.9,1021.42,530.79,365.69,NA,NA,NA,33,61.53,34,53.5,34,53.04,0
2365.9,1027.73,714.42,840,589.35,412.6,944.87,526.74,363.09,NA,NA,NA,33,61.05,34,53.76,34,52.88,0
2330.47,1072.65,767.65,803.07,593.12,420.17,937.99,535.47,370.41,NA,NA,NA,33,61.88,34,54.06,33.93,53.06,0
2621.03,1517.86,1148.79,872.27,620.51,440.54,824.51,558.06,391.64,NA,NA,NA,33,63.33,34,55.12,33.88,54.04,0
2711.22,1534.37,1160.44,1085.57,803.99,535.4,901.77,662.73,450.41,NA,NA,NA,33,63.41,34,55.39,33.87,54.98,0
2064.44,1061.95,763.68,1041.4,762.07,525.6,897.24,671.96,461.62,NA,NA,NA,33,63.5,34,55.26,33.87,54.8,0
1983.25,1078.92,779.98,881.1,638.48,451.91,779.17,571.4,401.96,NA,NA,NA,33,62.81,34,54.56,33.9,54.57,0
1925.78,1037.37,746.96,850.66,621.35,441.08,741.5,546.98,386.98,NA,NA,NA,33,63.25,34,54.83,33.9,54.42,0
1831.76,1069.58,779.02,819.11,623.78,442.14,760.97,562.17,397.25,NA,NA,NA,33,63,34,55,33.9,54.3,0
1792.21,1064.55,779.85,787.65,630.02,449.32,741.21,567.36,400.65,NA,NA,NA,33,63.06,34,55,33.9,54.38,0
1758.3,1066.66,784.32,824.12,640.73,455.88,752.21,580.2,409.86,NA,NA,NA,33,62.83,34,55.27,33.9,54.5,0
1722.6,1103.93,818.96,793.12,643,458.89,715.47,571.76,406.04,NA,NA,NA,33,62.44,34,54.94,33.9,54.17,0
1735.4,1133.82,850.54,794.94,658.19,469.58,730.78,587.01,416.83,NA,NA,NA,33,62.63,34,55,33.9,54.28,0
1824.17,1238.61,933.5,806.65,668.94,476.63,719.32,602.55,426.84,NA,NA,NA,33,62.71,34,54.94,33.9,54.33,0
1866.57,1326.49,1011.16,857.08,725.67,512.05,782.2,650.44,457.16,NA,NA,NA,33,63,34,55,33.9,54.29,0
1875.76,1328.98,1018.83,870.51,745.39,524.74,773.8,669.25,469.04,NA,NA,NA,33,63,34,55,33.9,54.21,0
1962.9,1474.6,1143.03,884.19,762.73,536.04,810.49,684.69,478.33,NA,NA,NA,33,63,34,55,33.9,54.31,0
2130.53,1650.01,1293.58,904.89,794.73,554.45,842.6,727.27,503.37,NA,NA,NA,33,62.94,34,55,33.9,54.47,0
2000.64,1545.46,1211.43,976.65,874.8,601.95,897.06,794.23,542.88,NA,NA,NA,33,63.05,34,55.59,33.9,54.85,0
1978.9,1552.26,1220.63,943.77,853.31,590.08,876.98,778.68,534.77,NA,NA,NA,33,63.25,34,55.88,33.9,54.91,0
1926.78,1525.18,1197.46,931.35,835.04,579.93,849.78,762.4,527.17,NA,NA,NA,33,64,34.07,56,33.9,55.3,0
2057.91,1680.89,1323.98,918.05,838.9,581.49,854.27,771.53,531.76,NA,NA,NA,33,63.94,34,56,33.9,55.24,0
2244.12,1874.86,1481.09,975.7,883.8,605.47,894.42,819.39,557.37,NA,NA,NA,33,63.59,34,56,33.9,55.38,0
2492.03,2120.66,1685.11,1024.61,942.73,639.33,952.69,866.33,582.08,NA,NA,NA,33,63.71,34,56,33.9,55.41,0
2273.98,1935.56,1538.85,1108.18,1019.47,675.19,1002.36,914.13,604.07,NA,NA,NA,33,64,34,56.24,33.9,55.72,0
2504.21,2181.26,1739.87,1064.6,979.29,656.39,959.94,890.96,594.67,NA,NA,NA,33,64,34,56.05,33.9,55.91,0
2532.68,2194.15,1758.73,1114.14,1032.82,684.09,1005.84,934.59,614.98,NA,NA,NA,33.06,64,34,56.25,33.9,56.02,0
2648.29,2319.87,1857.2,1112,1037.82,686.5,999.43,937.02,618.29,NA,NA,NA,33.06,64.06,34.07,56.64,33.9,55.96,0
2419.77,2119,1698.42,1137.2,1067.77,700.02,1046.29,974.33,633.97,NA,NA,NA,33.06,64,34.06,56.94,33.9,56.26,0
2392.81,2104.46,1686,1099.14,1030.04,684.91,995.83,933.31,615.35,NA,NA,NA,33.11,64,34.11,56.22,33.9,56.12,0
2265.98,1998.69,1603.19,1083.65,1016.72,678.46,993.05,922.4,611.22,NA,NA,NA,33.32,64,34.06,56.35,33.9,56.06,0
2430.52,2174.72,1749.53,1064.76,1005.1,674.04,968.01,911.98,607.32,NA,NA,NA,33,64,34.11,56.28,33.97,55.91,0
2564.21,2317.86,1873.35,1102.32,1044.98,693.66,1007.05,946.84,623.31,NA,NA,NA,33.41,64.53,34.22,57,34,56.16,0
2716.74,2462.03,1990.22,1138.61,1079.99,709.03,1035.76,978.37,639.16,NA,NA,NA,33.44,64.44,34.39,56.72,34,56.16,0
2735.51,2487.03,2015.3,1166.4,1109.22,720.93,1046.37,996.77,645.07,NA,NA,NA,33.41,64.59,34.29,57,34,56.36,0
2837.2,2615.68,2120.66,1182.52,1114.1,722.31,1069.31,1015.54,654.51,NA,NA,NA,33.47,64.82,34.31,57,34,56.2,0
2792.24,2556.56,2070.07,1189.35,1140.35,733.33,1094.07,1044.41,667.58,NA,NA,NA,33.61,64.78,34.53,57,34,56.1,0
2651.45,2424.12,1964.81,1181.28,1127.96,729.01,1095.18,1034.1,663.59,NA,NA,NA,33.61,64.06,34.5,56.75,34,56.08,0
2666.94,2441.91,1984.18,1160.91,1110.08,723.31,1066.43,1012.11,655.06,NA,NA,NA,33.59,64.18,34.29,56.88,34,56,0
2560.84,2354.71,1908.62,1156.93,1109.61,722.77,1069.54,1009.93,654.52,NA,NA,NA,33.28,64.78,34.11,57,34,56.2,0
2689.7,2485.97,2014.9,1129.07,1084.69,712.93,1041.81,993.96,648.39,NA,NA,NA,33.61,64.33,34.63,57,34,56.14,0
2752.37,2543.06,2057.29,1166.54,1116.56,724.95,1083.78,1033.09,662.45,NA,NA,NA,33.44,64.81,34.5,57,34,56.12,0
2644.67,2472.91,1999.94,1162.93,1116.94,723.85,1068.5,1024.3,658.82,NA,NA,NA,33.53,65,34.71,57,34,56.43,0
2484.81,2311.59,1869.76,1164.41,1116.43,724.95,1065.88,1021.72,657.44,NA,NA,NA,33.59,65,34.72,57,34,56.67,0
2346.64,2191.26,1771.75,1122.52,1080.57,710.09,1035.32,990.91,644.69,NA,NA,NA,33.72,65,34.44,57,34,56.59,0
2284.86,2119.04,1713.95,1077.49,1039.57,692.23,985.56,947.06,625.98,NA,NA,NA,33.71,64.35,34.41,56.76,34,56.45,0
2273.1,2121.82,1713.99,1073.73,1039.4,692.64,979.42,942.95,624.85,NA,NA,NA,33.2,63.6,34.69,56.13,34,56.07,0
2495.89,2328.32,1880.28,1069.96,1031.56,687.56,975.62,937.92,622.41,NA,NA,NA,33.12,63.53,34.5,55.94,34,55.69,0
2242.58,2107.57,1701.75,1102.11,1062.77,702.11,1015.67,971.86,637.5,NA,NA,NA,33.28,64.22,34.19,56,34,55.73,0
2192.27,2049.36,1655.97,1055.39,1018.08,682.13,951.82,921.37,613.08,NA,NA,NA,33.33,63.78,34.28,55.94,34,55.13,0
2142.14,2008.41,1622.64,1043.81,1006.53,675.59,959.44,925.47,616.2,NA,NA,NA,33,63.53,34.18,55.53,34,54.97,0
2240.86,2110.74,1703.15,1040.24,1002.46,674.98,945.13,913.09,610.48,NA,NA,NA,33,63.61,34.39,55.83,34,54.9,0
2315.76,2195.57,1777.12,1073.99,1042.6,693.54,983.56,945.06,624.69,NA,NA,NA,33.12,63.35,34.22,55.94,34,55.06,0
2306.64,2191.12,1767.19,1079.43,1048.75,696.55,1001.57,963.84,633.41,NA,NA,NA,33.24,63.24,34.17,55.67,34,55.1,0
2319.73,2199.64,1774.23,1085.36,1050.91,696.59,982.94,948.56,625.22,NA,NA,NA,33.05,63.21,34.25,55.19,34,55.18,0
2347.13,2226.47,1791.5,1069.14,1035.53,689.09,973.66,943.02,623.61,NA,NA,NA,33.07,63.4,34.17,55.72,34,55.04,0
2370.3,2250.27,1811.49,1096.55,1063.23,701.97,992.39,961.74,632.13,NA,NA,NA,33.19,63,34.06,55.19,34,54.88,0
2262.42,2139.51,1725.81,1103.12,1066.11,701.95,1005.86,975.64,637.26,NA,NA,NA,33.12,63.24,34.06,55,34,54.64,0
2282.54,2166.01,1746.42,1065.48,1028.91,686.71,974.46,944.61,624.63,NA,NA,NA,33.07,62.6,34.13,55,34,54.37,0
2237.34,2128.74,1721.18,1078.79,1039.4,691.71,976.32,946.36,626.64,NA,NA,NA,33.11,63.06,34,55.31,33.99,54.6,0
2216.37,2103.27,1706.61,1073.56,1037.66,690.6,984.89,949.95,627.4,NA,NA,NA,33.11,63.28,34,55.89,33.96,55.1,0
2220.94,2115.1,1715.42,1059.9,1033.47,689.95,972.38,941.15,624.48,NA,NA,NA,33.13,63,34.12,55.35,33.96,55.02,0
2272.6,2150.48,1739.57,1078.24,1042.45,694.1,976.35,946.11,626.64,NA,NA,NA,33.06,63.18,34,55.59,33.9,55.02,0
2151.27,2039.19,1651.11,1070.39,1034.27,687.73,981.04,949.82,628.57,NA,NA,NA,33.12,63.35,34,56,33.93,55.17,0
2111.9,1989.08,1611.08,1037.65,1010.13,679.61,950.12,919.88,613.57,NA,NA,NA,33.06,63.24,34,56,33.9,55.09,0
2016.38,1905.32,1541.09,1039.17,1001.54,674.15,944.39,913.57,610.65,NA,NA,NA,33.17,63.22,34,56,33.9,55.27,0
1851.59,1746.11,1411.03,1023.86,986.38,667.81,933.19,900.47,604.98,NA,NA,NA,33.06,63.82,34,56,33.9,55.51,0
1792.56,1684.01,1360.52,955.02,924.96,635.63,872.62,845.46,577.42,NA,NA,NA,33.06,63.41,34,56,33.9,55.25,0
1771.69,1664.15,1344.25,936.24,909.39,628.31,854.59,829.26,569.1,NA,NA,NA,33,63.83,34,56.22,33.9,55.63,0
1628.17,1532.4,1234.8,934.1,907.68,628.67,850.98,824.46,566.91,NA,NA,NA,33,63.82,34,56,33.9,55.38,0
1577.33,1482.99,1200.96,890.63,860,602.41,810.81,787.66,547.52,NA,NA,NA,33,63.5,34,56,33.9,55.33,0
1570.85,1473.64,1189.24,864.44,837.89,591.79,791.65,763.27,535.3,NA,NA,NA,33,63.22,34,55.28,33.86,55.08,0
1513.06,1414.9,1143.01,864.75,840.96,592.9,787.82,765.59,536.3,NA,NA,NA,33,64.94,34,56.5,33.8,55.54,0
1457.75,1364.07,1096.68,843.96,818.58,578.97,770.99,748.33,526.53,NA,NA,NA,33,65.11,34,56.19,33.8,56.06,0
1352.35,1258.85,1016.09,832.17,809.12,575.07,749.51,730.61,516.4,NA,NA,NA,33,63.89,34,55.76,33.83,55.67,0
1340.18,1250.6,1005.95,786.92,763.33,547.06,716.33,693.11,495.14,NA,NA,NA,33,63.47,34,55,33.81,54.63,0
1286.16,1192.73,955.65,792.24,765.39,547.24,713.28,689.42,492.18,NA,NA,NA,33,62.71,34,55,33.81,54.49,0
1270.52,1179.62,945.27,748.22,723.47,521.75,700.62,673.62,482.98,NA,NA,NA,33,62.6,34,55.06,33.87,54.58,0
1306.96,1198.05,959.37,757.25,733.42,530.23,687.02,665.44,478.68,NA,NA,NA,33,62.65,34,55,33.8,54.49,0
1415.66,1299.8,1042.1,759.54,723.69,521.92,699.35,672.26,482.91,NA,NA,NA,33,62.17,34,55,33.8,54.08,0
1438.33,1326.62,1064.54,815.63,780.35,557.69,731.6,699.15,498.18,NA,NA,NA,33,62.94,34,55.44,33.85,54.52,0
1514.12,1407.06,1128.53,809.15,778.3,555.12,738.04,705.57,500.97,NA,NA,NA,33,63,34,55.5,33.85,54.96,0
1571.83,1453.46,1165.42,841.81,812.4,574.15,780.81,748.36,525.47,NA,NA,NA,33,62.65,34,55.32,33.82,55,0
1517.71,1422.1,1140.9,861.71,833.88,586.93,793.09,763.01,534.13,NA,NA,NA,33,62.88,34,55.18,33.83,54.83,0
1606.89,1497.69,1201.05,861.13,837.88,590.19,782.65,757.36,530.69,NA,NA,NA,33,62.89,34,55,33.8,54.63,0
1483.06,1386.47,1110.3,867.73,835.93,586.81,778.16,752.73,527.07,NA,NA,NA,33,62.89,34,55,33.8,54.69,0
1504.87,1406.51,1129.52,838.68,810.32,573.16,775.56,743.45,523.24,NA,NA,NA,33,62,34,55,33.8,54.66,0
1480.16,1377.37,1106.7,846.45,814.83,574.89,781.05,752.86,527.85,NA,NA,NA,33,62,34,55,33.8,54.38,0
1403.4,1302.19,1042.37,841.55,809.85,573.24,763.15,738.33,520.72,NA,NA,NA,33,62,34,54.5,33.8,54.5,0
1479.88,1381.76,1110.43,825.48,794.23,564.03,759.15,728,514.11,NA,NA,NA,33,62.22,34,54.19,33.8,54.03,0
1502.04,1396.05,1124.94,845.45,817.94,578.24,781.15,746.59,525.01,NA,NA,NA,33,62.12,34,54.47,33.8,54.21,0
1597.83,1502.92,1212.31,852.15,820.2,580.36,783.12,749.74,527.83,NA,NA,NA,33,62,34,55,33.8,54.19,0
1551.05,1461.18,1180.97,874.82,843.61,593.23,801.24,772.66,538.58,NA,NA,NA,33,62.33,34,55,33.8,54.46,0
1616.7,1531.64,1234.49,885.95,856.59,599.72,806.41,780.21,544.47,NA,NA,NA,33,62,34,54.53,33.8,54.22,0
1662.46,1567.47,1265.71,931.92,903.7,625.04,845.1,819.3,564.97,NA,NA,NA,33,61.25,34,54.31,33.8,54.02,0
1558.59,1475.27,1187.32,919.62,895.88,623.15,823.18,800.98,555.66,NA,NA,NA,33,61.59,34,54,33.8,53.78,0
1507.02,1429.9,1152.34,883.07,853.34,598.96,799.5,778.37,544.81,NA,NA,NA,33,61,34,53.94,33.8,53.46,0
1387.14,1305.2,1052.6,859.58,838.16,590.77,792.71,765.47,536.91,NA,NA,NA,33,61,34,54,33.8,53.44,0
1432.58,1349.83,1091.23,821.89,799.81,568.47,746.6,726.51,515.32,NA,NA,NA,33,61,34,53.93,33.8,53.33,0
1499.03,1422.54,1154.11,845.15,819.48,580.56,771.05,742.66,524.86,NA,NA,NA,33,61,34,53.53,33.8,52.93,0
1565.01,1494.25,1218.12,858.96,834.76,589.05,775.69,749.44,527.35,NA,NA,NA,33,60.69,34,53.06,33.8,52.89,0
1562.5,1492.87,1217.09,890.32,865.01,605.89,822.16,792.01,552.18,NA,NA,NA,33,60,34,53.06,33.8,52.98,0
1671.58,1599.59,1304.37,888.7,866.13,605.33,832.65,805.97,560.42,NA,NA,NA,33,60,34,53,33.8,52.73,0
1637.79,1558.15,1273.56,927.65,903.02,627.25,847.25,822.85,569.37,NA,NA,NA,33,60.65,34,53,33.8,53.16,0
1625.14,1548.34,1263.46,910.88,886.11,615.92,856,828.96,572.23,NA,NA,NA,33,60.5,34,53.24,33.8,52.73,0
1699.42,1626.52,1325.8,903.85,881.76,614.34,832.75,808.11,560.97,NA,NA,NA,33,61,34,53.75,33.8,52.97,0
1729.77,1653.18,1352.5,925.09,900.52,623.26,858.14,831.45,574.45,NA,NA,NA,33,61.29,34,54,33.8,53.2,0
1732.27,1666.51,1360.44,952.99,930.62,641.5,866.81,842.68,579.73,NA,NA,NA,33,61.31,34,54,33.8,53.58,0
1651.37,1580.28,1291.73,954.83,936.13,644.65,868.68,849.09,584.3,NA,NA,NA,33,61,34,54,33.8,53.5,0
1793.44,1724.97,1413.55,922.78,902.24,624.84,845.62,823.86,570.01,NA,NA,NA,33,61,34,54,33.8,53.41,0
1777.2,1709.53,1403.17,964.88,943.28,649.01,876,853.57,585.83,NA,NA,NA,33,61.35,34,54,33.8,53.51,0
1592.24,1526.61,1245.99,978.09,956.33,654.12,889.71,870.95,594.22,NA,NA,NA,33,61,34,54,33.8,53.76,0
1619.96,1557.38,1271.41,913.84,892.23,621.75,826.28,805.56,560.21,NA,NA,NA,33,61.06,34,53.76,33.8,53.32,0
1457.77,1381.49,1126.73,899.5,881.29,613.75,831.65,813.69,565.51,NA,NA,NA,33,60.94,34,53.41,33.8,52.99,0
1616.89,1556.36,1273.49,855.04,834.37,587.52,794.09,773.4,542.83,NA,NA,NA,33,60.83,34,53,33.8,52.48,0
1769.47,1703.39,1401.39,902.59,880.06,614.55,833.57,810.01,563.66,NA,NA,NA,33,61,34,53.75,33.8,52.78,0
2024.43,1963.91,1618.99,954.94,937.04,644.27,878.45,856.05,587.6,NA,NA,NA,33,61.06,34,54,33.75,53.28,0
1979.84,1895.37,1555.49,1047.01,1022.92,689.62,943.78,922.35,620.94,NA,NA,NA,33,61.5,34,54,33.73,53.3,0
1970.85,1888.97,1554.82,1037.17,1009.51,681.79,944.28,921.55,621.15,NA,NA,NA,33,61.59,34,54,33.78,53.31,0
1774.38,1696.26,1387.23,1020.05,995.35,672.91,940.91,915.62,616.8,NA,NA,NA,33,61.76,34,54,33.72,53.39,0
1770.94,1692.82,1384.73,976.02,949,649.88,892.31,872.17,596.18,NA,NA,NA,33,62,34,54.24,33.75,53.49,0
1807.5,1728.92,1411.8,977.25,954.44,654.6,889.11,860.96,590.27,NA,NA,NA,33,62,34,54.35,33.78,53.71,0
1797.3,1716.72,1402.63,955.44,933.15,641.29,880.53,859.17,589.02,NA,NA,NA,33,62,34,54.11,33.78,53.69,0
1672.64,1597.96,1305.03,958.7,932.34,641.44,875.98,855.14,586.78,NA,NA,NA,33,62.06,34,54.61,33.8,53.73,0
1733.92,1664.46,1361.87,917.96,895.87,621.12,845.6,822.51,569.49,NA,NA,NA,33,62.17,34,54.78,33.8,53.83,0
1764.2,1699.01,1390.62,951.82,930.19,640.26,871.58,846.6,581.73,NA,NA,NA,33,62,34,55,33.73,54.08,0
1708.23,1646.94,1345.29,970.64,950.79,652.42,881.17,857.32,585.98,NA,NA,NA,33,61.5,34,54.06,33.7,53.79,0
1732.1,1658.62,1355.14,963.09,934.18,643.41,866.51,844.44,580.54,NA,NA,NA,33,61,34,54,33.7,53.4,0
1678.91,1614.62,1320.24,940.72,915.6,631.29,867.4,843.43,579.7,NA,NA,NA,33,61,34,53.78,33.7,53.28,0
1582.71,1506.12,1228.67,940.35,917.23,636.41,843.09,820.08,566.96,NA,NA,NA,33,61,34,53.33,33.7,53.18,0
1438.52,1340.46,1086.32,901.99,873.71,611.58,809.69,782.21,545.95,NA,NA,NA,33,61.06,34,53.47,33.71,53.08,0
1368.1,1220.49,984.38,843.74,788.03,561.2,759.45,721.36,512.25,NA,NA,NA,33,61,34,53.63,33.7,53.17,0
1250.31,1056.79,847.19,794.11,735.85,529.76,720.43,663.03,476.94,NA,NA,NA,33,61,34,53.94,33.7,53.1,0
1208.76,1055.27,850.78,753.14,679.22,494.9,675.94,619.94,450.75,NA,NA,NA,33,60.88,34,53.67,33.7,52.84,0
1005.48,787.97,625.05,724.64,654.67,479.54,661.74,613.14,447.95,NA,NA,NA,33,60,34,53,33.7,52.45,0
978.17,739.99,586.91,633.94,534.24,401.59,555.58,499.53,374.31,NA,NA,NA,33,60.06,34,52.94,33.68,52.21,0
835.9,655.47,520.47,627.39,535.41,403.76,560.6,488.36,367.73,NA,NA,NA,33,59.33,34,52,33.68,51.67,0
872.76,695.92,551.78,555.92,488.49,372,499.13,437.89,333.56,NA,NA,NA,33,59.19,34,52,33.6,51.31,0
853.74,683.58,542.39,558.5,503.7,382.64,513.24,455.62,345.72,NA,NA,NA,33,59,34,51.44,33.6,50.87,0
863.32,690.87,551.61,565.5,503.12,383.03,491.98,460.45,349.42,NA,NA,NA,33,59.06,34,51.88,33.63,50.85,0
912.39,748.87,599.43,573.49,501.9,381.74,507.63,456.76,347.12,NA,NA,NA,33,58.39,34,51.29,33.61,50.51,0
782.43,596.09,473.57,587.02,528.44,399.92,516.02,477.36,360.68,NA,NA,NA,33,58.47,34,50.88,33.6,50.01,0
697.96,527,417.39,504.05,443.48,340.98,438.84,398.86,307.27,NA,NA,NA,33,59.28,34,51,33.6,50.23,0
653.25,503.8,398.12,476.72,416.68,323.37,429.39,376.54,291.65,NA,NA,NA,33,60.11,34,51.47,33.53,50.68,0
660.28,505.9,398.37,436.59,389.84,303.95,392.17,353.87,275.72,NA,NA,NA,33,60.17,34,51.59,33.51,50.31,0
683.96,537.11,427.83,441.38,396.55,309.14,387.05,352.17,274.59,NA,NA,NA,33,60.4,34,51.53,33.54,50.54,0
638.45,489.17,386.6,466.24,416.8,324.28,410.01,377.23,292.3,NA,NA,NA,33,59,34,50.87,33.44,50.26,0
619.78,483.38,381.58,435.12,391.76,305.57,389.48,357.4,277.84,NA,NA,NA,33,60.06,34,52,33.48,50.93,0
661.79,513.71,407.23,451.48,415.79,321.65,398.28,362.85,281.64,NA,NA,NA,33,62.25,34,52.44,33.5,51.63,0
606.42,485.95,384.02,444.26,400.08,311.57,411.7,371.66,288.24,NA,NA,NA,33,60.75,34,51.71,33.5,50.56,0
714.01,576.04,445.16,455.49,411.68,317.82,395.54,363.56,281.99,NA,NA,NA,33,59.28,34,51.69,33.48,50.68,0
570.85,450.74,354.08,468.4,428.18,329.5,412.28,381.59,292.84,NA,NA,NA,33,62.13,34,52.22,33.5,50.96,0
582.35,473.12,370.05,419.25,384.1,299.89,364.95,339.58,265.68,NA,NA,NA,33,62.56,34,52.71,33.5,51.5,0
579.47,469.35,367.11,417.4,382.18,297.8,373.35,347.43,270.49,NA,NA,NA,33,61.82,34,52.06,33.5,51.03,0
809.37,675.97,534.11,420.39,387.81,301.34,367.51,343.69,267.03,NA,NA,NA,33,62.83,34,53.24,33.5,51.78,0
695.16,576.84,447.79,516.46,481.79,367.02,458.97,425.83,324.92,NA,NA,NA,33,63.83,34,53.06,33.5,52.09,0
605.5,503.07,389.4,469.94,439.13,336.29,440.13,410.65,313.32,NA,NA,NA,33,63.31,34,53.4,33.5,52.63,0
563.41,472.25,368.46,474.79,441.68,339.05,406.13,382.97,293.79,NA,NA,NA,33,63.76,34,54.61,33.48,53.16,0
673.72,583.19,458.14,425.01,398.16,309.17,370.86,348.7,270.63,NA,NA,NA,33,63.53,34,54.37,33.42,53.25,0
892.06,807.26,636.62,503.77,476.36,361.97,425.99,401.2,308.01,NA,NA,NA,33,63.81,34,54.56,33.43,53.52,0
628.32,537.52,420.14,582.58,562.08,415.53,515,495.61,368.93,NA,NA,NA,33,64.88,34,55.76,33.43,54.38,0
715.93,630.18,495.65,462.74,440.76,340.45,403.71,389.66,299.74,NA,NA,NA,33,64.56,34,55.61,33.4,54.34,0
629.31,552.61,436.19,498.15,476.11,363.2,454.55,430.66,328.39,NA,NA,NA,33,64.88,34,55.83,33.37,54.85,0
779.64,703.43,557.89,467.5,446,343.43,414.73,397.39,305.26,NA,NA,NA,33,65,34,55.81,33.32,54.46,0
717.35,644.74,510.91,525.21,507.32,384.01,477.63,462.67,348.84,NA,NA,NA,33,65.22,34,56.65,33.3,54.94,0
680.56,603.72,477.38,508.41,489.89,372.52,444.76,428.52,327,NA,NA,NA,33,65.78,34,56,33.3,54.69,0
633.43,570.3,451.94,486.4,473.16,361.76,442.34,425.06,325.07,NA,NA,NA,33,66,34,55.82,33.3,54.4,0
666.7,596.53,475.67,470.86,455.38,350.71,425.46,409.81,315,NA,NA,NA,33,65.89,34,56.39,33.3,55.04,0
694.26,636.92,511.9,477.86,459.48,353.4,440.9,423.69,324.8,NA,NA,NA,33,66.06,34,55.94,33.23,54.26,0
705.31,645.09,515.09,505.06,490.25,375.26,462.83,446.67,340.9,NA,NA,NA,33,66,34,55.44,33.21,54.68,0
638.12,580.83,462.25,499.81,487.74,372.84,462.92,447.53,341.85,NA,NA,NA,33,64.56,34,55,33.2,53.83,0
691.09,644.11,516.9,469.35,453.04,349.68,424.76,411.1,316.28,NA,NA,NA,33,62.82,34,54.47,33.2,53.5,0
718.46,665.63,532.18,537.1,521.86,393.73,460.93,449.3,342.16,NA,NA,NA,33,64.74,34,55.59,33.2,54.23,0
760.36,704.34,563.86,558.75,545.73,411.17,488.06,474.32,358.57,NA,NA,NA,33,64.72,34,55.71,33.2,54.63,0
734.6,669.79,538.26,533,521.51,396.26,490.17,474.08,358.6,NA,NA,NA,33,63.25,34,54.27,33.2,54.06,0
720.85,663.16,531.36,523,510.42,389.23,475.06,461.66,351.1,NA,NA,NA,33,61.67,34,53.17,33.13,52.71,0
1172.41,1110.87,882.04,522.11,511.23,389.1,472.45,461.8,351.28,NA,NA,NA,33,63.44,34,54,33.1,52.96,0
